Cage,Veg_Treatment,Pred_Treatment,Hour,Minute,Time,Animal,Width,Height,Perch,Beh,Observer
MP1,Mixed,Predator,10,0,10,MEFE,8.5,23.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,10,30,10.5,MEFE,9,23.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,11,0,11,MEFE,9,23.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,11,30,11.5,MEFE,9,23.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,12,0,12,MEFE,7.5,21.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,12,30,12.5,MEFE,7,20,Solidago,Foraging,AMD
MP1,Mixed,Predator,13,0,13,MEFE,8.5,11.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,13,30,13.5,MEFE,7.5,16,Artemisia,Sitting,AMD
MP1,Mixed,Predator,14,0,14,MEFE,7.5,17,Artemisia,Sitting,AMD
MP1,Mixed,Predator,14,30,14.5,MEFE,7,17.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,15,0,15,MEFE,7,19,Artemisia,Sitting,AMD
MP1,Mixed,Predator,15,30,15.5,MEFE,7,19,Artemisia,Sitting,AMD
MP1,Mixed,Predator,16,0,16,MEFE,7,17.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,16,30,16.5,MEFE,7.5,17,Artemisia,Sitting,AMD
MP1,Mixed,Predator,17,0,17,MEFE,7.5,17,Artemisia,Sitting,AMD
MP1,Mixed,Predator,17,30,17.5,MEFE,7,17.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,18,0,18,MEFE,7,17.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,18,30,18.5,MEFE,7,17,Artemisia,Sitting,AMD
MP1,Mixed,Predator,19,0,19,MEFE,8,17,Artemisia,Sitting,AMD
MP1,Mixed,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,8,0,8,MEFE,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,9,0,9,MEFE,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,10,0,10,MEFE,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,10,30,10.5,MEFE,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,11,0,11,MEFE,11,5.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,11,30,11.5,MEFE,11,5.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,12,0,12,MEFE,11,7.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,12,30,12.5,MEFE,11,7.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,13,0,13,MEFE,10,7.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,13,30,13.5,MEFE,11,7.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,14,0,14,MEFE,11,15,Artemisia,Sitting,AMD
MP1,Mixed,Predator,14,30,14.5,MEFE,11,15,Artemisia,Sitting,AMD
MP1,Mixed,Predator,15,0,15,MEFE,11,15,Artemisia,Sitting,AMD
MP1,Mixed,Predator,15,30,15.5,MEFE,11,15,Artemisia,Sitting,AMD
MP1,Mixed,Predator,16,0,16,MEFE,10,10.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,16,30,16.5,MEFE,8,12,Artemisia,Sitting,AMD
MP1,Mixed,Predator,17,0,17,MEFE,0,23.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,17,30,17.5,MEFE,0,23.5,Solidago,Sitting,AMD
MP1,Mixed,Predator,18,0,18,MEFE,0,23,Solidago,Sitting,AMD
MP1,Mixed,Predator,18,30,18.5,MEFE,0,24,Solidago,Sitting,AMD
MP1,Mixed,Predator,19,0,19,MEFE,0,24,Solidago,Sitting,AMD
MP1,Mixed,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,8,0,8,PIMI,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,9,0,9,PIMI,NA,NA,NA,NA,AMD
MP1,Mixed,Predator,9,30,9.5,PIMI,12,11.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,10,0,10,PIMI,12,11.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,10,30,10.5,PIMI,12,11.5,Artemisia,Sitting,AMD
MP1,Mixed,Predator,11,0,11,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,11,30,11.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,12,0,12,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,12,30,12.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,13,0,13,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,13,30,13.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,14,0,14,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,14,30,14.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,15,0,15,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,15,30,15.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,16,0,16,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,16,30,16.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,17,0,17,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,17,30,17.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,18,0,18,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,18,30,18.5,PIMI,12,11,Solidago,Sitting,AMD
MP1,Mixed,Predator,19,0,19,PIMI,12,11,Solidago,Sitting,AMD
MP6,Mixed,Predator,7,30,7.5,MEFE,12,0.5,Grass,Sitting,AMD
MP6,Mixed,Predator,8,0,8,MEFE,10,4,Grass,Sitting,AMD
MP6,Mixed,Predator,8,30,8.5,MEFE,3.5,10,Grass,Sitting,AMD
MP6,Mixed,Predator,9,0,9,MEFE,3,10,Grass,Sitting,AMD
MP6,Mixed,Predator,9,30,9.5,MEFE,2.5,10.5,Grass,Sitting,AMD
MP6,Mixed,Predator,10,0,10,MEFE,3,10,Grass,Sitting,AMD
MP6,Mixed,Predator,10,30,10.5,MEFE,4,10,Grass,Sitting,AMD
MP6,Mixed,Predator,11,0,11,MEFE,4,10,Grass,Sitting,AMD
MP6,Mixed,Predator,11,30,11.5,MEFE,4,10,Grass,Sitting,AMD
MP6,Mixed,Predator,12,0,12,MEFE,5,19,Artemisia,Sitting,AMD
MP6,Mixed,Predator,12,30,12.5,MEFE,5,19,Artemisia,Sitting,AMD
MP6,Mixed,Predator,13,0,13,MEFE,3.5,10,Solidago,Sitting,AMD
MP6,Mixed,Predator,13,30,13.5,MEFE,3.5,14,Solidago,Sitting,AMD
MP6,Mixed,Predator,14,0,14,MEFE,1.5,18,Solidago,Sitting,AMD
MP6,Mixed,Predator,14,30,14.5,MEFE,1.5,18.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,15,0,15,MEFE,2,18,Solidago,Sitting,AMD
MP6,Mixed,Predator,15,30,15.5,MEFE,1.5,18,Solidago,Sitting,AMD
MP6,Mixed,Predator,16,0,16,MEFE,1,19.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,16,30,16.5,MEFE,1.5,22,Solidago,Sitting,AMD
MP6,Mixed,Predator,17,0,17,MEFE,1.5,21,Solidago,Sitting,AMD
MP6,Mixed,Predator,17,30,17.5,MEFE,1.5,22,Solidago,Sitting,AMD
MP6,Mixed,Predator,18,0,18,MEFE,1,22,Solidago,Sitting,AMD
MP6,Mixed,Predator,18,30,18.5,MEFE,1,22,Solidago,Sitting,AMD
MP6,Mixed,Predator,19,0,19,MEFE,1.5,22,Solidago,Sitting,AMD
MP6,Mixed,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,8,0,8,MEFE,3,9.5,Grass,Sitting,AMD
MP6,Mixed,Predator,8,30,8.5,MEFE,2.5,9.5,Grass,Sitting,AMD
MP6,Mixed,Predator,9,0,9,MEFE,4,8,Grass,Sitting,AMD
MP6,Mixed,Predator,9,30,9.5,MEFE,2,14,Solidago,Sitting,AMD
MP6,Mixed,Predator,10,0,10,MEFE,2,14,Solidago,Sitting,AMD
MP6,Mixed,Predator,10,30,10.5,MEFE,2,14,Solidago,Sitting,AMD
MP6,Mixed,Predator,11,0,11,MEFE,2,14,Solidago,Sitting,AMD
MP6,Mixed,Predator,11,30,11.5,MEFE,1.5,15,Solidago,Sitting,AMD
MP6,Mixed,Predator,12,0,12,MEFE,2,14,Solidago,Sitting,AMD
MP6,Mixed,Predator,12,30,12.5,MEFE,2,18,Solidago,Sitting,AMD
MP6,Mixed,Predator,13,0,13,MEFE,3.5,21.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,13,30,13.5,MEFE,3.5,21.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,14,0,14,MEFE,3,12.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,14,30,14.5,MEFE,3.5,13,Solidago,Sitting,AMD
MP6,Mixed,Predator,15,0,15,MEFE,10,11,Artemisia,Sitting,AMD
MP6,Mixed,Predator,15,30,15.5,MEFE,10,11.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,16,0,16,MEFE,10,1.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,16,30,16.5,MEFE,10.5,11,Artemisia,Sitting,AMD
MP6,Mixed,Predator,17,0,17,MEFE,10.5,11,Artemisia,Sitting,AMD
MP6,Mixed,Predator,17,30,17.5,MEFE,10.5,11,Artemisia,Sitting,AMD
MP6,Mixed,Predator,18,0,18,MEFE,10.5,11.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,18,30,18.5,MEFE,9.5,11,Artemisia,Sitting,AMD
MP6,Mixed,Predator,19,0,19,MEFE,10,12,Artemisia,Sitting,AMD
MP6,Mixed,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,8,0,8,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,9,0,9,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,10,0,10,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,10,30,10.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,11,0,11,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,11,30,11.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,12,0,12,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,12,30,12.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,13,0,13,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,13,30,13.5,MEFE,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,14,0,14,MEFE,3,20,Solidago,Sitting,AMD
MP6,Mixed,Predator,14,30,14.5,MEFE,3,21.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,15,0,15,MEFE,2,21.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,15,30,15.5,MEFE,3,22.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,16,0,16,MEFE,3,21.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,16,30,16.5,MEFE,3,21.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,17,0,17,MEFE,3.5,21.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,17,30,17.5,MEFE,3.5,21,Solidago,Sitting,AMD
MP6,Mixed,Predator,18,0,18,MEFE,3.5,21,Solidago,Sitting,AMD
MP6,Mixed,Predator,18,30,18.5,MEFE,3,21,Solidago,Sitting,AMD
MP6,Mixed,Predator,19,0,19,MEFE,3,22.5,Solidago,Sitting,AMD
MP6,Mixed,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,8,0,8,PIMI,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,9,0,9,PIMI,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,10,0,10,PIMI,NA,NA,NA,NA,AMD
MP6,Mixed,Predator,10,30,10.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,11,0,11,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,11,30,11.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,12,0,12,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,12,30,12.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,13,0,13,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,13,30,13.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,14,0,14,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,14,30,14.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,15,0,15,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,15,30,15.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,16,0,16,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,16,30,16.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,17,0,17,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,17,30,17.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,18,0,18,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,18,30,18.5,PIMI,7.5,14.5,Artemisia,Sitting,AMD
MP6,Mixed,Predator,19,0,19,PIMI,7.5,14.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,0,8,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,9,0,9,MEFE,8,12,Grass,Sitting,AMD
AP2,Artemisia,Predator,9,30,9.5,MEFE,7.5,9,Grass,Sitting,AMD
AP2,Artemisia,Predator,10,0,10,MEFE,7.5,9,Grass,Sitting,AMD
AP2,Artemisia,Predator,10,30,10.5,MEFE,9,13,Grass,Sitting,AMD
AP2,Artemisia,Predator,11,0,11,MEFE,8,12,Grass,Sitting,AMD
AP2,Artemisia,Predator,11,30,11.5,MEFE,8,12.5,Grass,Sitting,AMD
AP2,Artemisia,Predator,12,0,12,MEFE,8,13,Grass,Sitting,AMD
AP2,Artemisia,Predator,12,30,12.5,MEFE,8.5,14,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,13,0,13,MEFE,8.5,13,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,13,30,13.5,MEFE,8,13.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,14,0,14,MEFE,8,14,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,14,30,14.5,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,15,0,15,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,15,30,15.5,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,16,0,16,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,16,30,16.5,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,17,0,17,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,17,30,17.5,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,18,0,18,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,18,30,18.5,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,19,0,19,MEFE,3.5,16.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,0,8,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,9,0,9,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,10,0,10,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,10,30,10.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,11,0,11,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,11,30,11.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,12,0,12,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,12,30,12.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,13,0,13,MEFE,4,16,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,13,30,13.5,MEFE,4,16,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,14,0,14,MEFE,8.5,13,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,14,30,14.5,MEFE,6.5,8,Grass,Sitting,AMD
AP2,Artemisia,Predator,15,0,15,MEFE,9,13,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,15,30,15.5,MEFE,9,13,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,16,0,16,MEFE,7,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,16,30,16.5,MEFE,7,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,17,0,17,MEFE,7.5,17.6,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,17,30,17.5,MEFE,8,14.5,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,18,0,18,MEFE,7.5,19,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,18,30,18.5,MEFE,7,19,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,19,0,19,MEFE,7.5,19,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,0,8,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,9,0,9,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,9,30,9.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,10,0,10,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,10,30,10.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,11,0,11,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,11,30,11.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,12,0,12,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,12,30,12.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,13,0,13,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,13,30,13.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,14,0,14,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,14,30,14.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,15,0,15,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,15,30,15.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,16,0,16,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,16,30,16.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,17,0,17,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,17,30,17.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,18,0,18,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,18,30,18.5,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,19,0,19,MEFE,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,0,8,PIMI,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,9,0,9,PIMI,NA,NA,NA,NA,AMD
AP2,Artemisia,Predator,9,30,9.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,10,0,10,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,10,30,10.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,11,0,11,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,11,30,11.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,12,0,12,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,12,30,12.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,13,0,13,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,13,30,13.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,14,0,14,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,14,30,14.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,15,0,15,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,15,30,15.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,16,0,16,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,16,30,16.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,17,0,17,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,17,30,17.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,18,0,18,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,18,30,18.5,PIMI,7.5,17,Artemisia,Sitting,AMD
AP2,Artemisia,Predator,19,0,19,PIMI,7.5,17,Artemisia,Sitting,AMD
SH2,Solidago,Herbivore,7,30,7.5,MEFE,7,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,8,0,8,MEFE,7.5,6,Grass,Sitting,MKB
SH2,Solidago,Herbivore,8,30,8.5,MEFE,8.5,6,Grass,Sitting,MKB
SH2,Solidago,Herbivore,9,0,9,MEFE,8.5,6,Grass,Sitting,MKB
SH2,Solidago,Herbivore,9,30,9.5,MEFE,9,6,Grass,Sitting,MKB
SH2,Solidago,Herbivore,10,0,10,MEFE,8,6,Grass,Sitting,MKB
SH2,Solidago,Herbivore,10,30,10.5,MEFE,9,6,Grass,Sitting,MKB
SH2,Solidago,Herbivore,11,0,11,MEFE,8,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,11,30,11.5,MEFE,7.5,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,12,0,12,MEFE,7.5,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,12,30,12.5,MEFE,7.5,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,13,0,13,MEFE,7,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,13,30,13.5,MEFE,7.5,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,14,0,14,MEFE,7,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,14,30,14.5,MEFE,7.5,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,15,0,15,MEFE,8,5.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,15,30,15.5,MEFE,8,5.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,16,0,16,MEFE,9,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,16,30,16.5,MEFE,8,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,17,0,17,MEFE,7,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,17,30,17.5,MEFE,7,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,18,0,18,MEFE,7.5,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,18,30,18.5,MEFE,7,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,19,0,19,MEFE,7.5,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,7,30,7.5,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,8,0,8,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,8,30,8.5,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,9,0,9,MEFE,13,5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,9,30,9.5,MEFE,13,5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,10,0,10,MEFE,13.5,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,10,30,10.5,MEFE,13,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,11,0,11,MEFE,10,7,Grass,Sitting,MKB
SH2,Solidago,Herbivore,11,30,11.5,MEFE,9,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,12,0,12,MEFE,8,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,12,30,12.5,MEFE,8,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,13,0,13,MEFE,8,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,13,30,13.5,MEFE,9,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,14,0,14,MEFE,9,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,14,30,14.5,MEFE,8.5,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,15,0,15,MEFE,8.5,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,15,30,15.5,MEFE,9,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,16,0,16,MEFE,8,5.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,16,30,16.5,MEFE,9,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,17,0,17,MEFE,9,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,17,30,17.5,MEFE,8,6.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,18,0,18,MEFE,8,7.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,18,30,18.5,MEFE,10,8,Grass,Sitting,MKB
SH2,Solidago,Herbivore,19,0,19,MEFE,10,5.5,Grass,Sitting,MKB
SH2,Solidago,Herbivore,7,30,7.5,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,8,0,8,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,8,30,8.5,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,9,0,9,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,9,30,9.5,MEFE,NA,NA,NA,NA,MKB
SH2,Solidago,Herbivore,10,0,10,MEFE,8.5,5,Grass,Sitting,MKB
